movie_title,title_year
Donovan's Reef,1963.0
The Dress,1996.0
A Guy Named Joe,1943.0
Blazing Saddles,1974.0
Friday the 13th: The Final Chapter,1984.0
Ida,2013.0
Maurice,1987.0
Beer League,2006.0
The Astronaut's Wife,1999.0
Riding Giants,2004.0
Timecrimes,2007.0
Silver Medallist,2009.0
Timber Falls,2007.0
Singin' in the Rain,1952.0
"Fat, Sick & Nearly Dead",2010.0
A Haunted House,2013.0
2016: Obama's America,2012.0
Halloween II,2009.0
That Thing You Do!,1996.0
Halloween III: Season of the Witch,1982.0
Escape from the Planet of the Apes,1971.0
Hud,1963.0
Kevin Hart: Let Me Explain,2013.0
My Own Private Idaho,1991.0
Garden State,2004.0
Before Sunrise,1995.0
Sur le seuil,2003.0
Jesus' Son,1999.0
Saving Face,2004.0
Brick Lane,2007.0
Robot & Frank,2012.0
My Life Without Me,2003.0
The Spectacular Now,2013.0
Marilyn Hotchkiss' Ballroom Dancing and Charm School,1990.0
Religulous,2008.0
Fuel,2008.0
Valley of the Heart's Delight,2006.0
Dodgeball: A True Underdog Story,2004.0
Eye of the Dolphin,2006.0
8: The Mormon Proposition,2010.0
The Other End of the Line,2008.0
Anatomy,2000.0
Sleep Dealer,2008.0
Super,2010.0
Christmas Mail,2010.0
Stung,2015.0
Antibirth,2016.0
Get on the Bus,1996.0
Thr3e,2006.0
Idiocracy,2006.0
The Rise of the Krays,2015.0
This Is England,2006.0
Alien Uprising,2012.0
Bathing Beauty,1944.0
Go for It!,2011.0
"Dancer, Texas Pop. 81",1998.0
Show Boat,1951.0
Redemption Road,2010.0
The Calling,2014.0
The Brave Little Toaster,1987.0
Fantasia,1940.0
The French Connection,1971.0
8 Days,2014.0
Friday the 13th Part III,1982.0
Friday the 13th: A New Beginning,1985.0
The Last Sin Eater,2007.0
Do You Believe?,2015.0
Impact Point,2008.0
The Valley of Decision,1945.0
Eden,2015.0
Chicken Tikka Masala,2005.0
Always Woodstock,2014.0
Jack Brooks: Monster Slayer,2007.0
The Best Years of Our Lives,1946.0
Bully,2001.0
Elling,2001.0
Mi America,2015.0
[Rec],2007.0
Lies in Plain Sight,2010.0
Sharkskin,2015.0
Containment,2015.0
The Timber,2015.0
From Russia with Love,1963.0
The Toxic Avenger Part II,1989.0
In the Heat of the Night            ,
Sleeper,1973.0
It Follows,2014.0
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972.0
To Kill a Mockingbird,1962.0
Mad Max 2: The Road Warrior,1981.0
The Legend of Drunken Master,1994.0
Lolita,1962.0
Boys Don't Cry,1999.0
Silent House,2011.0
The Lives of Others,2006.0
Courageous,2011.0
The Hustler,1961.0
Boom Town,1940.0
The Triplets of Belleville,2003.0
Smoke Signals,1998.0
American Splendor,2003.0
Before Sunset,2004.0
Amores Perros,2000.0
Thirteen,2003.0
Gentleman's Agreement,1947.0
Winter's Bone,2010.0
Touching the Void,2003.0
Alexander's Ragtime Band,1938.0
Me and You and Everyone We Know,2005.0
Inside Job,2010.0
We Are Your Friends,2015.0
Ghost Dog: The Way of the Samurai,1999.0
Harsh Times,2005.0
Captive,2015.0
Full Frontal,2002.0
Witchboard,1986.0
Strangers with Candy            ,
Hamlet,1996.0
Shortbus,2006.0
Waltz with Bashir,2008.0
"The Book of Mormon Movie, Volume 1: The Journey",2003.0
No End in Sight,2007.0
The Diary of a Teenage Girl,2015.0
Get Real            ,
In the Shadow of the Moon,2007.0
Meek's Cutoff,2010.0
Inside Deep Throat,2005.0
Dinner Rush,2000.0
Clockwatchers,1997.0
The Virginity Hit,2010.0
Subway,1985.0
House of D,2004.0
Teeth,2007.0
Six-String Samurai,1998.0
Hum To Mohabbat Karega,2000.0
It's All Gone Pete Tong,2004.0
Saint John of Las Vegas,2009.0
24 7: Twenty Four Seven,1997.0
Stonewall,2015.0
Eureka            ,
Roadside Romeo,2008.0
This Thing of Ours,2003.0
The Lost Medallion: The Adventures of Billy Stone,2013.0
The Last Five Years,2014.0
The Missing Person,2009.0
Return of the Living Dead III,1993.0
London,2005.0
Sherrybaby,2006.0
Stealing Harvard,2002.0
Circle,2015.0
Eden Lake,2008.0
Plush,2013.0
Vampire Killers,2009.0
Gangster's Paradise: Jerusalema,2008.0
Freeze Frame,2004.0
Grave Encounters,2011.0
Stitches,2012.0
Nine Dead,2010.0
"To Be Frank, Sinatra at 100",2015.0
Bananas,1971.0
Supercapitalist,2012.0
Rockaway,2007.0
Wings            ,
The Lady from Shanghai,1947.0
No Man's Land: The Rise of Reeker,2008.0
Highway,2002.0
Small Apartments,2012.0
Coffee Town,2013.0
The Ghastly Love of Johnny X,2012.0
All Is Bright,2013.0
The Torture Chamber of Dr. Sadism,1967.0
Straight A's,2013.0
A Funny Thing Happened on the Way to the Forum,1966.0
Slacker Uprising,2007.0
The Legend of Hell's Gate: An American Conspiracy,2011.0
The Walking Deceased,2015.0
The Curse of Downers Grove,2015.0
Shark Lake,2015.0
River's Edge,1986.0
Northfork,2003.0
The Marine 4: Moving Target,2015.0
Buried,2010.0
Submarine,2010.0
The Square,2013.0
One to Another,2006.0
Carrie,2013.0
ABCD (Any Body Can Dance),2013.0
A Nightmare on Elm Street,1984.0
Man on Wire,2008.0
Abandoned,2015.0
Brotherly Love,2015.0
The Last Exorcism,2010.0
Nowhere Boy,2009.0
A Streetcar Named Desire,1951.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964.0
El crimen del padre Amaro,2002.0
Beasts of the Southern Wild,2012.0
Battle for the Planet of the Apes,1973.0
Songcatcher,2000.0
Higher Ground,2011.0
Vaalu,2015.0
The Greatest Movie Ever Sold,2011.0
Ed and His Dead Mother,1993.0
Travelers and Magicians,2003.0
Hang 'Em High,1968.0
Deadline - U.S.A.,1952.0
Sublime,2007.0
A Beginner's Guide to Snuff,2016.0
Independence Daysaster,2013.0
Dysfunctional Friends,2012.0
Run Lola Run,1998.0
May,2002.0
Against the Wild,2013.0
Living Dark: The Story of Ted the Caver,2013.0
Under the Same Moon,2007.0
Conquest of the Planet of the Apes,1972.0
In the Bedroom,2001.0
I Spit on Your Grave,2010.0
"Happy, Texas",1999.0
My Summer of Love,2004.0
The Lunchbox,2013.0
Yes,2004.0
You Can't Take It with You,1938.0
From Here to Eternity,1953.0
She Wore a Yellow Ribbon,1949.0
Grace Unplugged,2013.0
Foolish,1999.0
N-Secure,2010.0
Caramel,2007.0
Out of the Dark,2014.0
The Bubble,2006.0
The Conversation,1974.0
Dil Jo Bhi Kahey...,2005.0
Mississippi Mermaid,1969.0
I Love Your Work,2003.0
Cabin Fever,2016.0
Dawn of the Dead,2004.0
Waitress,2007.0
Bloodsport,1988.0
Mr. Smith Goes to Washington,1939.0
Kids,1995.0
The Squid and the Whale,2005.0
Kissing Jessica Stein,2001.0
"A Woman, a Gun and a Noodle Shop",2009.0
Kickboxer: Vengeance,2016.0
Spellbound,1945.0
Exotica,1994.0
Buffalo '66,1998.0
Insidious,2010.0
Repo Man,1984.0
Nine Queens,2000.0
The Gatekeepers,2012.0
The Ballad of Jack and Rose,2005.0
The To Do List,2013.0
Killing Zoe,1993.0
The Believer,2001.0
Snow Angels,2007.0
Unsullied,2014.0
Session 9,2001.0
I Want Someone to Eat Cheese With,2006.0
Mooz-Lum,2010.0
Hatchet,2006.0
Modern Times,1936.0
Stolen Summer,2002.0
My Name Is Bruce,2007.0
The Salon,2005.0
Road Hard,2015.0
Forty Shades of Blue,2005.0
Amigo,2010.0
Pontypool,2008.0
Trucker,2008.0
Me You and Five Bucks,2015.0
The Lords of Salem,2012.0
Housebound,2014.0
Wal-Mart: The High Cost of Low Price,2005.0
Fetching Cody,2005.0
Once Upon a Time in Queens,2013.0
Closer to the Moon,2014.0
Mutant World,2014.0
Growing Up Smith,2015.0
Checkmate,2015.0
Jack Reacher,2012.0
#Horror,2015.0
Wind Walkers,2015.0
Snow White and the Seven Dwarfs,1937.0
The Holy Girl,2004.0
Shalako,1968.0
Incident at Loch Ness,2004.0
The Dog Lover,2016.0
Girl House,2014.0
The Blue Room,2014.0
House at the End of the Drive,2014.0
Batman: The Movie,1966.0
"Lock, Stock and Two Smoking Barrels",1998.0
The Ballad of Gregorio Cortez,1982.0
The Streets of San Francisco            ,
The Celebration,1998.0
Trees Lounge,1996.0
Journey from the Fall,2006.0
The Basket,1999.0
Eddie: The Sleepwalking Cannibal,2012.0
Mercury Rising,1998.0
Space: Above and Beyond            ,
Queen of the Mountains,2014.0
Def-Con 4,1985.0
The Hebrew Hammer,2003.0
Neal 'N' Nikki,2005.0
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010.0
Forget Me Not,2009.0
Rebecca,1940.0
Friday the 13th Part 2,1981.0
The Lost Weekend,1945.0
C.H.U.D.,1984.0
Filly Brown,2012.0
The Lion of Judah,2011.0
Niagara,1953.0
How Green Was My Valley,1941.0
The Girlfriend Experience            ,
Da Sweet Blood of Jesus,2014.0
"Sex, Lies, and Videotape",1989.0
Saw,2004.0
Super Troopers,2001.0
The Algerian,2014.0
The Amazing Catfish,2013.0
The Day the Earth Stood Still,2008.0
Monsoon Wedding,2001.0
You Can Count on Me,2000.0
The Trouble with Harry,1955.0
Lucky Number Slevin,2006.0
But I'm a Cheerleader,1999.0
Home Run,2013.0
Reservoir Dogs,1992.0
The Blue Bird,1940.0
"The Good, the Bad and the Ugly",1966.0
The Second Mother,2015.0
Blue Like Jazz,2012.0
Down and Out with the Dolls,2001.0
"Pink Ribbons, Inc.",2011.0
Certifiably Jonathan,2007.0
Q,2011.0
The Knife of Don Juan,2013.0
Grand Theft Parsons,2003.0
Extreme Movie,2008.0
The Charge of the Light Brigade,1936.0
Below Zero,2011.0
Crowsnest,2012.0
Airborne,1993.0
Cotton Comes to Harlem,1970.0
The Wicked Within,2015.0
Bleeding Hearts,2015.0
Waiting...,2005.0
Dead Man's Shoes,2004.0
Wolf Creek            ,
From a Whisper to a Scream,1987.0
Sex with Strangers,2002.0
Dracula: Pages from a Virgin's Diary,2002.0
Faith Like Potatoes,2006.0
Beyond the Black Rainbow,2010.0
The Raid: Redemption,2011.0
The Dead Undead,2010.0
The Vatican Exorcisms,2013.0
Casablanca,1942.0
Lake Mungo,2008.0
Rocket Singh: Salesman of the Year,2009.0
Silent Running,1972.0
Rocky,1976.0
The Sleepwalker,2014.0
The Fog,1980.0
Tom Jones,1963.0
Unfriended,2014.0
Taxi Driver,1976.0
The Howling,1981.0
Dr. No,1962.0
Chernobyl Diaries,2012.0
Hellraiser,1987.0
God's Not Dead 2,2016.0
Cry_Wolf,2005.0
Godzilla 2000,1999.0
Blue Valentine,2010.0
Transamerica,2005.0
The Devil Inside,2012.0
Beyond the Valley of the Dolls,1970.0
Love Me Tender,1956.0
An Inconvenient Truth,2006.0
Sands of Iwo Jima,1949.0
Shine a Light,2008.0
The Green Inferno,2013.0
Departure,2015.0
The Sessions,2012.0
"Food, Inc.",2008.0
October Baby,2011.0
Next Stop Wonderland,1998.0
Juno,2007.0
The Skeleton Twins,2014.0
Martha Marcy May Marlene,2011.0
Obvious Child,2014.0
Frozen River,2008.0
20 Feet from Stardom,2013.0
Two Girls and a Guy,1997.0
Walking and Talking,1996.0
The Full Monty,1997.0
Who Killed the Electric Car?,2006.0
The Broken Hearts Club: A Romantic Comedy,2000.0
Bubba Ho-Tep,2002.0
Goosebumps,2015.0
Slam,1998.0
Brigham City,2001.0
Fiza,2000.0
History of the World: Part I,1981.0
Orgazmo,1997.0
All the Real Girls,2003.0
Dream with the Fishes,1997.0
Blue Car,2002.0
Luminarias,2000.0
Palo Alto,2013.0
Ajami,2009.0
Wristcutters: A Love Story,2006.0
I Origins,2014.0
The Battle of Shaker Heights,2003.0
The Lovely Bones,2009.0
The Act of Killing,2012.0
Taxi to the Dark Side,2007.0
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006.0
Guiana 1838,2004.0
Lisa Picard Is Famous,2000.0
Antarctica: A Year on Ice,2013.0
A Lego Brickumentary,2014.0
Hardflip,2012.0
Chocolate: Deep Dark Secrets,2005.0
The House of the Devil,2009.0
The Perfect Host,2010.0
Safe Men,1998.0
Speedway Junky,1999.0
The Last Big Thing,1996.0
The Specials,2000.0
16 to Life,2009.0
Alone with Her,2006.0
Creative Control,2015.0
Special,2006.0
Sparkler,1997.0
The Helix... Loaded,2005.0
In Her Line of Fire,2006.0
The Jimmy Show,2001.0
Heli,2013.0
Karachi se Lahore,2015.0
Loving Annabelle,2006.0
Hits,2014.0
Jimmy and Judy,2006.0
Frat Party,2009.0
The Party's Over,1965.0
Proud,2004.0
The Poker House,2008.0
Childless,2008.0
ZMD: Zombies of Mass Destruction,2009.0
Snow White: A Deadly Summer,2012.0
Hidden Away,2014.0
My Last Day Without You,2011.0
Steppin: The Movie,2009.0
Doc Holliday's Revenge,2014.0
Black Rock,2012.0
Truth or Die,2012.0
The Pet,2006.0
Bang Bang Baby,2014.0
Fear Clinic,2015.0
Zombie Hunter,2013.0
A Fine Step,2014.0
Trance,2013.0
Charly,1968.0
Banshee Chapter,2013.0
Jesse            ,
Ask Me Anything,2014.0
And Then Came Love,2007.0
Food Chains,2014.0
On the Waterfront,1954.0
L!fe Happens,2011.0
"4 Months, 3 Weeks and 2 Days",2007.0
The Horror Network Vol. 1,2015.0
Hard Candy,2005.0
The Quiet,2005.0
Circumstance,2011.0
Fruitvale Station,2013.0
The Brass Teapot,2012.0
Bambi,1942.0
The Hammer,2007.0
Snitch,2013.0
Latter Days,2003.0
Elza,2011.0
1982,2013.0
"For a Good Time, Call...",2012.0
Celeste & Jesse Forever,2012.0
Time Changer,2002.0
London to Brighton,2006.0
American Hero,2015.0
Windsor Drive,2015.0
A Separation,2011.0
Crying with Laughter,2009.0
Welcome to the Dollhouse,1995.0
Ruby in Paradise,1993.0
Raising Victor Vargas,2002.0
Pandora's Box,1929.0
Harrison Montgomery,2008.0
Live-In Maid,2004.0
Deterrence,1999.0
The Mudge Boy,2003.0
The Young Unknowns,2000.0
Not Cool,2014.0
Dead Snow,2009.0
Saints and Soldiers,2003.0
Vessel,2012.0
American Graffiti,1973.0
Iraq for Sale: The War Profiteers,2006.0
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007.0
Safety Not Guaranteed,2012.0
Kevin Hart: Laugh at My Pain,2011.0
Kill List,2011.0
The Innkeepers,2011.0
The Unborn,2009.0
The Conformist,1970.0
Interview with the Assassin,2002.0
Donkey Punch,2008.0
All the Boys Love Mandy Lane,2006.0
Bled,2009.0
High Noon,1952.0
Hoop Dreams,1994.0
Rize,2005.0
Destiny,2014.0
L.I.E.,2001.0
The Sisterhood of Night,2014.0
B-Girl,2009.0
King Kong,2005.0
House of Wax,2005.0
Half Nelson,2006.0
Naturally Native,1998.0
Hav Plenty,1997.0
Adulterers,2015.0
Escape from Tomorrow,2013.0
Starsuckers,2009.0
The Hadza: Last of the First,2014.0
After,2012.0
Treachery,2013.0
Walter,2015.0
Top Hat,1935.0
The Blair Witch Project,1999.0
Woodstock,1970.0
The Kentucky Fried Movie,1977.0
Mercy Streets,2000.0
Arnolds Park,2007.0
Broken Vessels,1998.0
Water & Power,2013.0
They Will Have to Kill Us First,2015.0
Crop Circles: Quest for Truth,2002.0
Light from the Darkroom,2014.0
Irreplaceable,2016.0
The Maid's Room,2013.0
A Hard Day's Night,1964.0
The Harvest/La Cosecha,2011.0
Love Letters,1983.0
Julija in alfa Romeo,2015.0
Fireproof,2008.0
Faith Connections,2013.0
Benji,1974.0
Open Water,2003.0
High Road,2011.0
Kingdom of the Spiders,1977.0
Mad Hot Ballroom,2005.0
The Station Agent,2003.0
To Save a Life,2009.0
Wordplay,2006.0
Beyond the Mat,1999.0
The Singles Ward,2002.0
Osama,2003.0
Sholem Aleichem: Laughing in the Darkness,2011.0
Groove,2000.0
The R.M.,2003.0
Twin Falls Idaho,1999.0
Mean Creek,2004.0
Hurricane Streets,1997.0
Never Again,2001.0
Civil Brand,2002.0
Lonesome Jim,2005.0
Drinking Buddies,2013.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012.0
Seven Samurai,1954.0
The Other Dream Team,2012.0
Johnny Suede,1991.0
Finishing the Game: The Search for a New Bruce Lee,2007.0
Rubber,2010.0
Home,2015.0
Kiss the Bride,2007.0
The Slaughter Rule,2002.0
Monsters,2010.0
The Californians,2005.0
The Living Wake,2007.0
Detention of the Dead,2012.0
Crazy Stone,2006.0
Scott Walker: 30 Century Man,2006.0
Everything Put Together,2000.0
Good Kill,2014.0
Insomnia Manica,2005.0
The Outrageous Sophie Tucker,2014.0
Now Is Good,2012.0
Girls Gone Dead,2012.0
America Is Still the Place,2015.0
Subconscious,2015.0
Crossroads,2002.0
Enter Nowhere,2011.0
The King of Najayo,2012.0
Fight to the Finish,2016.0
Alleluia! The Devil's Carnival,2016.0
The Sound and the Shadow,2014.0
Rodeo Girl,2016.0
Born to Fly: Elizabeth Streb vs. Gravity,2014.0
The Little Ponderosa Zoo,2016.0
Oz the Great and Powerful,2013.0
The Toxic Avenger,1984.0
Straight Out of Brooklyn,1991.0
Bloody Sunday,2002.0
Diamond Ruff,2015.0
Conversations with Other Women,2005.0
Poultrygeist: Night of the Chicken Dead,2006.0
Mutual Friends,2013.0
42nd Street,1933.0
Rise of the Entrepreneur: The Search for a Better Way,2014.0
Metropolitan,1990.0
As It Is in Heaven,2004.0
Roadside,2013.0
Napoleon Dynamite,2004.0
Blue Ruin,2013.0
Paranormal Activity,2007.0
Dogtown and Z-Boys,2001.0
Monty Python and the Holy Grail,1975.0
Quinceañera,2006.0
Gory Gory Hallelujah,2003.0
Heroes            ,
Tarnation,2003.0
I Want Your Money,2010.0
Love in the Time of Monsters,2014.0
The Beyond,1981.0
Home Movies            ,
What Happens in Vegas,2008.0
The Dark Hours,2005.0
My Beautiful Laundrette,1985.0
Fabled,2002.0
Show Me,2004.0
Cries & Whispers,1972.0
Intolerance: Love's Struggle Throughout the Ages,1916.0
Trekkies,1997.0
The Broadway Melody,1929.0
The Evil Dead,1981.0
Maniac,2012.0
Censored Voices,2015.0
Murderball,2005.0
American Ninja 2: The Confrontation,1987.0
51 Birch Street,2005.0
Revolution            ,
Rotor DR1,2015.0
Halloween,1978.0
12 Angry Men,1957.0
My Dog Tulip,2009.0
It Happened One Night,1934.0
Dogtooth,2009.0
Tupac: Resurrection,2003.0
Tumbleweeds,1999.0
The Prophecy,1995.0
When the Cat's Away,1996.0
Pieces of April,2003.0
The Big Swap,1998.0
Old Joy,2006.0
Wendy and Lucy,2008.0
3 Backyards,2010.0
Pierrot le Fou,1965.0
Sisters in Law,2005.0
Ayurveda: Art of Being,2001.0
Nothing But a Man,1964.0
"First Love, Last Rites",1997.0
Fighting Tommy Riley,2004.0
Royal Kill,2009.0
Across the Universe,2007.0
The Looking Glass,2015.0
Death Race 2000,1975.0
Locker 13,2014.0
Midnight Cabaret,1990.0
Anderson's Cross,2010.0
Bizarre,2015.0
Graduation Day,1981.0
Some Guy Who Kills People,2011.0
Compliance,2012.0
Chasing Amy,1997.0
Lovely & Amazing,2001.0
Death Calls,2010.0
Better Luck Tomorrow,2002.0
The Incredibly True Adventure of Two Girls in Love,1995.0
Chuck & Buck,2000.0
American Desi,2001.0
Amidst the Devil's Wings,2014.0
Cube,1997.0
Love and Other Catastrophes,1996.0
I Married a Strange Person!,1997.0
November,2004.0
Like Crazy,2011.0
Teeth and Blood,2015.0
Sugar Town,1999.0
The Motel,2005.0
The Canyons,2013.0
Happy Valley            ,
On the Outs,2004.0
Shotgun Stories,2007.0
Exam,2009.0
The Sticky Fingers of Time,1997.0
Sunday School Musical,2008.0
Rust,2010.0
Ink,2009.0
The Christmas Bunny,2010.0
Jesus People,2007.0
Butterfly,1982.0
UnDivided,2013.0
The Frozen,2012.0
The Love Letter,1998.0
Horse Camp,2014.0
Give Me Shelter,2014.0
The Big Parade,1925.0
Little Big Top,2006.0
Along the Roadside,2013.0
Bronson,2008.0
Western Religion,2015.0
Burn,2012.0
Urbania,2000.0
The Stewardesses,1969.0
"The Beast from 20,000 Fathoms",1953.0
"20,000 Leagues Under the Sea",1954.0
Mad Max,1979.0
Swingers,1996.0
A Fistful of Dollars,1964.0
She Done Him Wrong,1933.0
Short Cut to Nirvana: Kumbh Mela,2004.0
The Grace Card,2010.0
Middle of Nowhere,2012.0
3,2010.0
The Business of Fancydancing,2002.0
Call + Response,2008.0
Side Effects,2013.0
Malevolence,2003.0
Shooting the Warwicks,2015.0
Super Hybrid,2010.0
Baghead,2008.0
Solitude,2014.0
The Case of the Grinning Cat,2004.0
Ordet,1955.0
Good Dick,2008.0
The Man from Earth,2007.0
The Trials of Darryl Hunt,2006.0
An American Girl Holiday,2004.0
Yesterday Was a Lie,2008.0
Theresa Is a Mother,2012.0
H.,2014.0
Archaeology of a Woman,2012.0
Children of Heaven,1997.0
Weekend,2011.0
She's Gotta Have It,1986.0
Butterfly Girl,2014.0
The World Is Mine,2015.0
Another Earth,2011.0
The Calling,2014.0
Sweet Sweetback's Baadasssss Song,1971.0
Perfect Cowboy,2014.0
Tadpole,2000.0
Once,2007.0
The Woman Chaser,1999.0
The Horse Boy,2009.0
When the Lights Went Out,2012.0
Heroes of Dirt,2015.0
The Texas Chain Saw Massacre,1974.0
A Charlie Brown Christmas,1965.0
Antarctic Edge: 70° South,2015.0
Aroused,2013.0
Top Spin,2014.0
Roger & Me,1989.0
Cat People,1982.0
An American in Hollywood,2014.0
Sound of My Voice,2011.0
The Brain That Sings,2013.0
The Blood of My Brother,2005.0
Your Sister's Sister,2011.0
Romantic Schemer,2015.0
A Dog's Breakfast,2007.0
A Dog's Breakfast,2007.0
Night of the Living Dead,1968.0
Une Femme Mariée,1964.0
The Birth of a Nation,2016.0
The Work and the Story,2003.0
Facing the Giants,2006.0
The Gallows,2015.0
Eraserhead,1977.0
Over the Hill to the Poorhouse,1920.0
Hollywood Shuffle,1987.0
The Mighty,1998.0
Penitentiary,1979.0
The Lost Skeleton of Cadavra,2001.0
"Dude, Where's My Dog?!",2014.0
Cheap Thrills,2013.0
Indie Game: The Movie,2012.0
Closure,2007.0
Open Secret,1948.0
Echo Dr.,2013.0
The Night Visitor,1971.0
The Past is a Grotesque Animal,2014.0
The Last House on the Left,2009.0
"Peace, Propaganda & the Promised Land",2004.0
Pi,1998.0
"I Love You, Don't Touch Me!",1997.0
20 Dates,1998.0
Queen Crab,2015.0
Super Size Me,2004.0
The FP,2011.0
Happy Christmas,2014.0
The Brain That Wouldn't Die,1962.0
Tiger Orange,2014.0
Supporting Characters,2012.0
Absentia,2011.0
The Brothers McMullen,1995.0
The Dirties,2013.0
Gabriela,1983.0
Tiny Furniture,2010.0
Hayride,2012.0
The Naked Ape,2006.0
Counting,2015.0
The Call of Cthulhu,2005.0
Bending Steel,2013.0
The Signal,2014.0
The Image Revolution,2014.0
This Is Martin Bonner,2013.0
A True Story,2013.0
George Washington,2000.0
Smiling Fish & Goat on Fire,1999.0
Dawn of the Crescent Moon,2014.0
Raymond Did It,2011.0
The Last Waltz,1978.0
"Run, Hide, Die",2012.0
The Exploding Girl,2009.0
The Legend of God's Gun,2007.0
Mutual Appreciation,2005.0
Her Cry: La Llorona Investigation,2013.0
Down Terrace,2009.0
Clerks,1994.0
Pink Narcissus,1971.0
Funny Ha Ha,2002.0
In the Company of Men,1997.0
Sabotage,2014.0
Manito,2002.0
Rampage,2009.0
Slacker,1991.0
Dutch Kills,2015.0
Dry Spell,2013.0
Flywheel,2003.0
Exeter,2015.0
The Ridges,2011.0
The Puffy Chair,2005.0
Stories of Our Lives,2014.0
Breaking Upwards,2009.0
All Superheroes Must Die,2011.0
Pink Flamingos,1972.0
Clean,2004.0
The Circle,2000.0
Tin Can Man,2007.0
The Cure,1997.0
On the Downlow,2004.0
Sanctuary; Quite a Conundrum,2012.0
Bang,1995.0
Primer,2004.0
Cavite,2005.0
El Mariachi,1992.0
The Mongol King,2005.0
Newlyweds,2011.0
Signed Sealed Delivered,2013.0
The Following            ,
A Plague So Pleasant,2013.0
Shanghai Calling,2012.0
My Date with Drew,2004.0
Game Change,2012.0
Homeland,2012.0
Leviathan,2015.0
Birdman,2015.0
The Affair,2015.0
Transparent,2015.0
